Date,True Close,Close,Ecart
2017-01-03,753.67,777.5141880993506,23.844188099350617
2017-01-04,757.18,787.506844971158,30.32684497115804
2017-01-05,780.45,786.8401683013435,6.390168301343465
2017-01-06,795.99,793.4033261936784,2.5866738063216417
2017-01-09,796.92,812.446097803906,15.526097803906055
2017-01-10,795.9,792.4053302434259,3.494669756574126
2017-01-11,799.02,802.973795536851,3.9537955368509756
2017-01-12,813.64,800.6539775313177,12.986022468682336
2017-01-13,817.14,799.2381560738504,17.90184392614958
2017-01-17,809.72,799.6778564706619,10.042143529338091
2017-01-18,807.48,807.425108831063,0.05489116893704704
2017-01-19,809.04,798.9360105109299,10.103989489070045
2017-01-20,808.33,788.2678881439715,20.062111856028537
2017-01-23,817.88,794.9222597911503,22.957740208849714
2017-01-24,822.44,795.623227995693,26.81677200430704
2017-01-25,836.52,807.1142824136332,29.40571758636679
2017-01-26,839.15,807.6905011243944,31.459498875605618
2017-01-27,835.77,818.4160855656046,17.353914434395392
2017-01-30,830.38,821.6874072831852,8.69259271681483
2017-01-31,823.48,817.9846773283243,5.495322671675694
2017-02-01,832.35,821.7882304416526,10.561769558347464
2017-02-02,839.95,805.0630742320827,34.88692576791732
2017-02-03,810.2,799.2524730055411,10.94752699445894
2017-02-06,807.64,797.0218604974652,10.618139502534746
2017-02-07,812.5,800.3024245178567,12.197575482143293
2017-02-08,819.71,800.8644558619199,18.845544138080186
2017-02-09,821.36,804.4906345002746,16.869365499725404
2017-02-10,827.46,805.469066136633,21.99093386336699
2017-02-13,836.53,804.8118261171185,31.7181738828815
2017-02-14,836.39,802.4255412703424,33.96445872965762
2017-02-15,842.7,813.4398828918966,29.260117108103486
2017-02-16,844.14,818.1008755325893,26.039124467410716
2017-02-17,845.07,838.0571667178447,7.012833282155384
