Date,True Close,Close,Ecart
2017-01-03,786.14,800.9788157823059,14.838815782305915
2017-01-04,786.9,803.8522338109397,16.952233810939674
2017-01-05,794.02,795.642556818937,1.6225568189370279
2017-01-06,806.15,800.2820391282003,5.86796087179971
2017-01-09,806.65,802.8596914223017,3.7903085776982834
2017-01-10,804.79,808.0244067776657,3.234406777665754
2017-01-11,807.91,807.6777797318064,0.23222026819360053
2017-01-12,806.36,802.574312066572,3.785687933427994
2017-01-13,807.88,804.6465457279992,3.233454272000813
2017-01-17,804.61,793.9193072120252,10.690692787974854
2017-01-18,806.07,805.8742536908903,0.19574630910972246
2017-01-19,802.175,798.2303882822889,3.944611717711041
2017-01-20,805.02,795.707767391752,9.312232608247996
2017-01-23,819.31,767.8559112797593,51.454088720240634
2017-01-24,823.87,773.8825579360418,49.987442063958156
2017-01-25,835.67,785.7850285958193,49.88497140418065
2017-01-26,832.15,792.8294972061049,39.320502793895116
2017-01-27,823.31,796.202911884131,27.10708811586892
2017-01-30,802.32,809.3377613554549,7.017761355454809
2017-01-31,796.79,811.175036652181,14.385036652181043
2017-02-01,795.695,820.3192200907506,24.624220090750555
2017-02-02,798.53,825.0821733919147,26.55217339191472
2017-02-03,801.49,810.04999238866,8.55999238866002
2017-02-06,801.34,787.4162253591785,13.923774640821534
2017-02-07,806.97,790.9211749341775,16.048825065822484
2017-02-08,808.38,759.439352817375,48.94064718262496
2017-02-09,809.56,815.2639113789337,5.703911378933753
2017-02-10,813.67,753.9752628277784,59.69473717222161
2017-02-13,819.24,727.4950476138547,91.74495238614531
2017-02-14,820.45,768.6765733448701,51.773426655129924
2017-02-15,818.98,755.7126717540887,63.26732824591136
2017-02-16,824.16,756.1274016727621,68.0325983272379
2017-02-17,828.07,896.9886192805716,68.91861928057153
