Date,AAPL,MMM,ABT,ABBV,ABMD,ACN,ATVI,ADBE,AMD,AAP,AES,AMG,AFL,A,APD,AKAM,ALK,ALB,ARE,ALXN,ALGN,ALLE,AGN,ADS,LNT,ALL,GOOGL,GOOG,MO,AMZN,AEE,AAL,AEP,AXP,AIG,AMT,AWK,AMP,ABC,AME,AMGN,APH,APC,ADI,ANSS,ANTM,AON,AOS,APA,AIV,AMAT,APTV,ADM,ARNC,AJG,AIZ,ATO,T,ADSK
2015-01-20,0.025431019803725086,-0.00037043897441524365,-0.006087269388650451,-0.017032992463418495,-0.0013194354731180802,-0.0030420844822396376,-0.0014825799602231626,-0.0033514903595834866,-0.0648175000764708,0.017577932274068786,-0.021164811192043054,0.012208300566897812,-0.0029262435890826666,-0.00840120457173743,0.011882455080412413,0.007234825870479966,0.035450738662510695,-0.012379800473591551,-0.012173068177331103,0.014415655416438078,-0.01201852571924178,-0.010927011510328821,0.0013019139971985894,0.01279979041959578,-0.00043112740482431633,-0.006798893045275811,-0.0010094131071367585,-0.002325170016415079,0.014596067512874011,-0.0044813753511938614,-0.0060345010708524605,0.057348005270983826,-0.0006294256698762268,0.014079863295934913,-0.009040942085495551,-0.0029812409641571946,0.007688906901011983,0.004002887419977341,0.00021637996405932114,-0.0020614313628630754,-0.005252677963172303,-0.0013362605787143877,-0.008705726472189923,0.012953549000391362,-0.0023003823934404366,0.00820096856710073,-0.009357162316809386,-0.0027480094237324337,-0.034150855703232175,-0.014269862870047056,0.006794081335883995,,-0.010118130165584827,0.017515854886868798,-0.013077780108811332,-0.011262944024219124,-0.0042848638701018515,0.004428051515732445,0.004387896465419594
2015-01-21,0.007605296198586409,0.003698229067090608,-0.0036248340551030545,-0.011890746521522111,-0.001585624010861597,-0.003164559602963024,-0.0059523985272949,0.0006991540521115169,0.0896121586896872,0.00450966418993648,0.008368249670516636,0.023188285980168644,0.0015502543798930901,0.0060454908792779705,0.012092385819596707,0.010257355496381848,0.005865119452398204,0.013916554810005977,0.004491103689576725,-0.020976702027417637,-0.006063867341356222,0.0024595604112302993,0.024818631336507302,0.0055763490300551055,0.0071613024468923925,-0.0008531210527378263,0.020285458727428818,0.021738713877082816,0.00814065550244747,0.02662551392390622,0.004314070538969705,0.01729041383256158,0.009555958986567248,0.004687597905030039,0.003547500764118805,-0.003919955504348316,0.00745345065458114,0.009383766669873062,0.00367131391741804,0.0141381312047959,-0.0013969143169418885,0.0297349720325899,0.037478362717942915,0.003487201845322918,0.005439723295818766,0.018424711079529033,-0.0012683650363332077,0.002015944969369521,0.03527472192090819,0.00578254282566526,0.02878196589914994,,0.010537505302786077,0.02351554179099402,-0.005279378738154872,0.007881966468225698,0.006676392170860801,0.001471670611456144,0.007850018505926926
2015-01-22,0.025682871418116093,0.020400792779124544,0.009712103443753506,0.004455768034003604,0.029448382041211918,0.013045619112428852,0.02408570597466797,0.026756526516053647,0.008130126083250144,0.020588677816431478,-0.02144033123786926,0.03951896741820082,0.017910926566529817,0.03830310150077132,0.00848936975190906,0.006203237293808783,0.044545432491483794,0.015910965312971648,0.02266736243116174,0.005895784362250467,0.037051029316919504,0.02684725003618782,0.008089899298136416,-0.0016628492844894538,-0.00028546959942588046,0.023199634516757328,0.031978067268756405,0.031073450117116153,0.007160592424608314,0.04303048756082095,-0.0034497662500747595,0.035149142776640385,-0.0009358915049046956,-0.03836787742295833,0.028127157297209937,0.021270870478200976,-0.0005305509011179765,0.030325432509057393,0.014658155779563309,0.002844374124110871,0.013819434315498924,0.015273091071112077,0.009614273489674474,0.003109853416417785,0.02016895147353548,0.022511037635534414,0.012089503354442144,0.02065665040670961,0.022843632919467005,0.015176308195178123,0.012260063658341203,,0.007934892332656318,0.007509422022131229,0.01814059143951452,0.01527680183797564,0.0005117270900578674,-0.006195623889963198,0.012433245987091723
2015-01-23,0.005146874437524929,-0.011336546495918753,-0.014261701828208295,-0.008771286599225547,0.013772214621227352,-0.003133395580690923,0.002909798367343619,0.007862315138541298,-0.008130126083250144,-0.004866812884889882,-0.018750549345376122,-0.019419016948429402,-0.007125920889967219,-0.021413002700041872,-0.005976805616024983,0.00624693795440745,0.01039616948154265,-0.04657599257240985,0.0024420036555516944,0.016500209349456618,-0.009526355926829488,0.0022050725583140363,0.003984712611809549,0.013862643368133476,0.002139038248749614,-0.00725348416649485,0.008617148526983698,0.010350633206265947,-0.008635790921899034,0.006648384078202341,0.000647738336368775,0.001797268636199334,0.006842950496904088,-0.002848666614813311,-0.014837925178527556,0.007760962202460142,0.0005305509011179765,-0.005775688921568545,0.006141484784281559,-0.00937634264371745,0.001502912174681903,0.0027354808705331024,-0.0009818361122571062,-0.004393197620420786,0.0008266903334703812,-0.014737776886952325,-0.013465383340768078,-0.003773250366629455,-0.013897886361008638,0.001233806448928565,-0.020932428563227745,,-0.004377286822534465,-0.017610518008635445,-0.014398154490347093,-0.010362787035546717,0.0003410059709096913,-0.012507607962915834,-0.0013738624864050308
2015-01-26,0.0010615712249588682,0.0013404011024134022,0.0065901840602267114,0.00638673734120232,0.0022770408320522684,-0.0015703873109513822,0.008918945467375039,-0.017984135926623068,0.0632621967779663,0.02190494237653251,0.0039354635602353305,0.017803200609799674,0.0049256999803652946,0.008722477055997047,-0.0026523363074719697,0.0024551939659502864,0.025740151414025192,0.005264093573727813,0.01702897717272034,-0.00305944294585192,0.012796301186249082,-0.010517672377679421,0.020917556366547352,0.007042870280484337,-0.0004274417675684816,0.0041911209714617925,-0.009697203007126731,-0.008817349435418897,0.004602788205242625,-0.008777485821223507,-0.002593474546381813,-0.004318883805201068,0.0007746533813675072,-0.009914672389925272,-0.005841138103034549,0.021454935001259834,0.005290084634536285,0.00999009307508647,0.011753729604210505,0.015242648533475567,-0.0005007197951520936,-0.00218778574045686,0.014869256281373922,0.0027480094237324337,0.00471087904541001,-0.014814025519087615,-0.0026512555961684114,0.005565044431391719,0.024971851201577522,0.00859428248733396,0.0053774690080339305,,0.00873549648103289,0.020101179321087237,0.004166215871608703,0.0013777269687871296,0.0025538449225592785,-0.005710008000983979,0.0006871671804500323
2015-01-27,-0.03564092136398944,-0.0037209912698736858,-0.010702595613319321,0.004288103132312315,-0.024042078719143323,-0.03332880954103423,-0.01767386520121894,-0.01775358696357987,0.03390155167568143,-0.0012568342005101485,0.0,-0.026019294860177844,-0.00867868971464869,-0.010269666637455988,-0.008633753135956823,-0.014490620753159433,-0.01056096586152755,-0.013567294709143418,-0.008024920185424556,-0.013218963142187512,0.009405798286875822,-0.0020425222958389,-0.017055719342159215,-0.01981925806809759,-0.0021399537376778355,-0.004051133570099452,-0.029361884680714212,-0.03146847375947104,0.002201835751941328,-0.00944183779767016,0.0,-0.050961139410476086,-0.004968182863046344,-0.010863112257371021,-0.014555725122288088,-0.013554498888376898,-0.0010557804957480599,-0.013626601396085292,0.000730041227605227,-0.011767228496418092,-0.005272750901590406,-0.008615212299883268,-0.00012098481655264948,-0.023883390154068262,-0.021495988316072356,-0.006655117155736079,-0.008852919000302606,0.06698584622718418,0.0018596007218532051,0.004391322011601417,-0.028029444253073965,,-0.0002071036561197559,-0.010000083334583021,-0.008349861740353681,-0.003831715930353141,-0.005798106284285787,-0.011213937789288142,-0.03637400466457574
2015-01-28,0.05499269202493906,0.0018927257840797296,-0.006200502125147445,-0.02000867070867063,0.25679310817343737,-0.02111267723755894,0.009722974020478947,-0.01707754438140796,-0.0262679268206103,0.001696353248178184,-0.03273745446394116,0.0037031665376305867,-0.019850483508780492,-0.01954459607297032,-0.02151999820814865,-0.02179831448633074,-0.014451118538174157,-0.01789917125860807,-0.003430188996928152,-0.01440802273935482,-0.0030685329225770275,0.010171146399479802,-0.022813579650044602,-0.01590184829012209,-0.0117800529028953,-0.015801683191322802,-0.01695054225583892,-0.01677999376550776,-0.010131798930407054,-0.009301478648609418,-0.013288508361834594,-0.04017381926892227,-0.013633369512554339,-0.008164305387388104,-0.02528224547428426,-0.015155606994055049,-0.002291355545577467,-0.020517556078010202,0.004680439143937676,-0.005115100666770456,-0.027112304000199927,-0.006464146619889366,-0.0428910825890485,-0.008372973324924704,-0.02068056358989967,-0.03095766086755969,-0.024400711764950955,-0.0062138078850901834,-0.055220455186116624,-0.004391322011601417,-0.00830764177328902,,-0.016498233668300166,-0.007566240383316103,-0.008642713077736897,-0.020008422426319505,-0.016033444064176727,-0.003970076981208326,-0.02817596539078604
2015-01-29,0.030658649913712033,0.013270107173503298,0.04173381089388917,0.02032557769912202,0.045217605993293386,0.015059108110907715,0.0036218800911544946,0.019593268978655765,-0.0076336248550711305,0.006008279433921793,0.009693129205659456,-0.0024347499366976777,0.0050430504237031215,0.01203258043424782,0.05711439420718456,0.01614294345854006,0.03391610761049968,-0.14764010343300527,0.0037322885913910753,0.0561610541028168,0.0017059028360772999,0.008063081983105569,-0.002302927196214277,0.009707981496853257,0.016055390753296983,0.010327601166188138,0.001559971456884135,0.0012932809985537475,0.007011098830069784,0.025566205942123332,0.019759626715665224,0.031501729851198146,0.00535013077907287,0.0032981157362153013,0.0010155378145051408,-0.004662958271548057,0.012102226109836245,0.014687089061681924,-0.0003113486611212579,0.007968169649176904,0.011125158955343828,0.01817731128354305,0.012051363530013681,0.005746330163737046,0.007022286360198748,0.026010037270777886,0.000987546028577313,0.0,0.0017981206315980103,-0.0026931097192886,0.010426735594465608,,0.009013791246163638,0.011328000305207642,0.0035547693509241363,0.009511259040808184,0.019788996446840734,0.00853143504946896,0.01400659551574801
2015-01-30,-0.014742281737204266,-0.02332413987784232,-0.011108756761666783,-0.044876728994078796,-0.00980871408703754,-0.018978585781354695,0.007204642115047122,-0.021302914643691828,-0.015444322427473622,-0.007893294129693196,-0.017843133567584157,0.001996932207815938,-0.00993645410643218,-0.018103603436268045,-0.009432742531082283,-0.03039902168252162,-0.046071196123136815,0.01020523279501484,-0.01828947546694959,-0.025911115897804038,-0.1006936578777764,-0.014338480945524257,-0.024862800905067317,-0.014095392884154734,-0.024617956674121366,-0.017893121514048538,0.04629769115627358,0.045665141195935455,-0.02400338518697609,0.1284951577411828,-0.02680190934107829,-0.06239686512546516,-0.014384188575558454,-0.016104595403838573,-0.007948681410328451,-0.015048653749171415,-0.021498625357628143,-0.026225831655292353,-0.013480532267636569,-0.025557862676163445,-0.026635407977352976,-0.023006443996726134,0.019890704569363926,-0.02136123374027532,-0.01842351299421363,-0.015732148330555695,-0.012470503163330982,0.0008419635085248345,0.021648664520409255,-0.02306363854481841,-0.03358042598140676,,-0.027288842986964656,-0.02086702335196655,-0.014745575485175522,-0.014537184493890187,-0.03079828195521017,-0.001214329232401834,-0.02478067643897708
2015-02-02,0.012468883713479428,0.012977655203441962,0.010445700046027184,0.005782750521912128,0.0023166033526353935,0.02119471779000115,0.010947277343359207,0.01387731134660708,0.03817257350502978,-0.019240521156497437,0.011391498286095647,0.008237678021977501,0.01891596531403472,0.024066031988056125,0.014115956031728771,0.005743939663932274,-0.008136741393061975,-0.007070106389691411,-0.005862103484355785,-0.028058618322662987,0.03936570372914838,0.008847983990207364,0.004678765108810268,0.009270334331536567,0.004653200194760565,0.01592073428684415,-0.010002420387648314,-0.011364186270380827,0.013096538919845191,0.02765127490904362,0.0028669112149319886,-0.007361996441069163,0.003972357650625646,0.01768870589168614,0.03201723193084849,0.009240312153424135,0.010101991092200002,0.030116584365183385,0.0010515248077203054,0.03326112395947112,0.001575010169400315,0.00981943971477195,0.012399867119941455,0.0036398507618411458,0.007287131610698161,0.0039932020820430125,0.019791740039170058,0.006543098588936758,0.05684760248661558,0.00025084660861462993,0.0006565269958982434,,0.0324923098219001,0.026483262763258963,0.016296822333643934,0.016707391515245362,0.010313875188272092,0.0192545057901361,0.0020347768766724172
2015-02-03,0.0001685772087611781,0.009202147512151981,0.013178315031280974,0.015529531544900443,0.019666504967370102,0.02405871436523732,0.025010068329606838,0.011326416267938733,0.03315220731690027,0.007027884791206418,0.009661910911736626,0.01788751122142518,0.01569194743491309,0.023752872557983196,0.004930943153184764,0.027403594971938006,-0.032304695913189185,0.030012530109839286,0.0007217611284096037,-0.003711205339166135,-0.009102556933391348,0.010224664573682318,0.002089007362447326,0.012815444650149388,0.002607941205742925,0.015671231585366208,0.0020647590629678803,0.0014370535317302924,0.008513840063046896,-0.0025274044386947025,0.00044033466145254607,-0.025359912361046177,-0.0047687262520828,0.019293978464239636,0.01709443335929972,0.012592834228723149,-0.003179091338736839,0.02878337100108741,0.00513654884796555,0.01860611842327753,-0.0017720609763038908,0.006248871648052212,0.033619606250391953,0.03152757242431958,0.0245545337471329,0.01071727207367612,0.009966500004045642,0.018063296663896722,0.027256136575871892,0.004754168844408824,0.025700583108580588,,0.012173883970941102,0.03305074387578255,0.01035365565785007,0.016585146743317125,0.007277800274156476,0.02297597387032413,0.014766169152660158
2015-02-04,0.0076403545339642776,-0.006832981990050335,-0.01450574885451994,-0.0800021569953202,0.023543688369111138,-0.006618762037950532,-0.006484506279261115,0.004993075560662419,0.03208831455150074,-0.0038272675409745105,0.0032000027306708922,-0.006849341845574841,0.026552449122748456,-0.012955852502981813,6.737863426042878e-05,-0.0027485129533486585,0.0230522795121626,-0.010791105428241465,-0.00859174065254642,0.004384492689966102,-0.006973784915859316,0.010480760918512466,-0.007931501791546225,-0.010074966092045834,-0.014575392850076696,0.0076067028836535044,-0.013592808869795192,-0.012319547445375001,-0.004247859374811203,0.0032953483068292044,-0.018887351813589248,0.040434551052674905,-0.008641436395341096,-0.0014342060543741653,0.0035005870052819965,-0.012592834228723149,-0.015869103631957593,-0.004841159228164749,0.0024019644987811617,-0.01880807742628665,-0.005136997597916526,-0.00018323408205178637,-0.03000165729671611,-0.0035266857898328396,-0.009107146567457036,0.005025319195184785,0.003765672317947555,0.003606561286341403,-0.011080855050138005,0.0014966328560626074,0.007223315876927927,,-0.05501334366420929,-0.011504819600921312,0.015008438325428752,-0.0015241581978173713,-0.02023089578561965,0.0020363643400593823,0.027300546084843447
2015-02-05,0.003173280324626049,0.010502269393599661,0.010570457374464937,0.018799509273316417,0.0249853427515494,0.012854963437879618,0.013844245111341191,0.011280901031705426,0.14962919510841233,0.02330901725294421,0.01190962866109535,0.016191235687004202,0.004931787079777372,0.01068168854117113,0.020671536895780385,0.008967180645298889,0.0017974840070316134,0.018256085115810006,0.007250912232389162,-0.000673287350799967,0.01280895829258144,0.024328643747348444,0.03120978025876031,-0.04402424039729791,0.010225037961162364,-0.003865272620205751,0.007064891639627646,0.009178044890131076,-0.006685261667236819,0.024749449103500076,0.012261885881187151,-0.01322905219421422,0.0036897451020951877,0.013306600048406558,0.002133230712974221,0.017626064101463612,0.012857319975237758,0.004539272433419228,0.004890494113169552,0.0036290362408974985,0.012532561264142927,0.012203047342950857,0.0073163744656330465,0.021522030008912285,0.014615482851740857,-0.0030558813070751256,0.006422629656467116,0.002941178590815774,0.01562531790308075,0.010167477546482395,0.014291962478032438,,0.0533713071704649,0.03882243278206676,0.002802631995107774,0.01092243868273357,0.011909072448126778,0.003770852909143585,-0.0037277046805028746
