Date,True Close,Close,Ecart
2017-01-03,64.39,62.06587655669682,2.324123443303179
2017-01-04,65.74,62.61148900763328,3.1285109923667136
2017-01-05,65.48,60.53780018956968,4.942199810430324
2017-01-06,64.29,60.83311179066732,3.456888209332689
2017-01-09,63.48,60.88411674180861,2.5958832581913853
2017-01-10,62.69,60.41132521849522,2.278674781504776
2017-01-11,62.98,61.61380802772328,1.3661919722767166
2017-01-12,62.36,61.246891540877186,1.113108459122813
2017-01-13,62.32,62.583915688173875,0.26391568817387423
2017-01-17,62.26,63.268638565963556,1.0086385659635582
2017-01-18,63.49,66.21462240533583,2.724622405335829
2017-01-19,62.63,64.89284443266297,2.262844432662966
2017-01-20,63.49,67.2908393127127,3.8008393127127036
2017-01-23,63.26,68.65632598527918,5.396325985279184
2017-01-24,62.98,67.71540068337345,4.735400683373449
2017-01-25,63.0,68.7039328999308,5.703932899930805
2017-01-26,64.16,69.27485595911276,5.114855959112759
2017-01-27,64.74,70.85968800424416,6.119688004244168
2017-01-30,64.4,70.56020031157277,6.1602003115727655
2017-01-31,64.49,67.19546405021174,2.705464050211745
2017-02-01,64.6,66.03195941889498,1.4319594188949907
2017-02-02,64.14,66.62372059281188,2.4837205928118777
2017-02-03,64.15,68.2214170112893,4.071417011289299
2017-02-06,64.67,64.89994220047083,0.22994220047083047
2017-02-07,64.47,61.2556023174393,3.2143976825607012
2017-02-08,63.51,59.05600486771618,4.453995132283815
2017-02-09,64.38,59.574250421970646,4.805749578029349
2017-02-10,64.4,59.922755584939296,4.47724441506071
2017-02-13,65.3,60.5208047142296,4.779195285770399
2017-02-14,65.33,59.13081989229795,6.199180107702048
2017-02-15,65.24,58.54754057737591,6.692459422624083
2017-02-16,65.42,58.45393711038105,6.966062889618954
2017-02-17,65.69,58.67068499633024,7.01931500366976
