Date,True Close,Close,Ecart
2017-01-03,386.43,389.3386427333553,2.9086427333552933
2017-01-04,386.66,389.8404586175093,3.1804586175092595
2017-01-05,382.54,393.0490317013391,10.509031701339097
2017-01-06,384.3,395.1578755115952,10.857875511595182
2017-01-09,380.42,397.31262292515567,16.89262292515565
2017-01-10,380.31,392.3815273346099,12.071527334609925
2017-01-11,380.95,395.0177732814336,14.067773281433631
2017-01-12,378.29,387.5147667814781,9.224766781478081
2017-01-13,379.35,387.40439852448617,8.054398524486146
2017-01-17,374.8,383.2839490324477,8.483949032447697
2017-01-18,378.0,388.16402765769453,10.164027657694533
2017-01-19,377.35,391.8113323853049,14.4613323853049
2017-01-20,381.4,391.4737273582068,10.073727358206838
2017-01-23,378.06,394.5863195914171,16.52631959141712
2017-01-24,381.38,392.41728198368946,11.037281983689468
2017-01-25,388.33,402.4983432044246,14.168343204424616
2017-01-26,379.42,391.04682319939457,11.62682319939455
2017-01-27,375.06,394.0412831608228,18.981283160822784
2017-01-30,375.18,394.0928963609804,18.91289636098037
2017-01-31,373.98,387.1094048473424,13.129404847342357
2017-02-01,373.0,386.1743724918506,13.17437249185059
2017-02-02,371.64,397.77859990965226,26.13859990965227
2017-02-03,378.0,386.9547078247706,8.954707824770594
2017-02-06,377.42,391.783536175426,14.363536175425963
2017-02-07,376.89,391.0027018198525,14.112701819852532
2017-02-08,374.56,393.2272151926918,18.6672151926918
2017-02-09,378.57,397.03047422072814,18.460474220728145
2017-02-10,382.89,397.0371883437019,14.147188343701941
2017-02-13,385.83,394.40727415184483,8.577274151844847
2017-02-14,384.98,399.73011548698196,14.75011548698194
2017-02-15,393.04,398.9690605747637,5.929060574763696
2017-02-16,391.97,397.66247669011136,5.692476690111334
2017-02-17,388.76,396.5855404382546,7.82554043825462
