Date,True Close,Close,Ecart
2017-01-03,39.05,39.73694902558362,0.6869490255836226
2017-01-04,39.36,39.44582861911386,0.08582861911386175
2017-01-05,39.7,39.36745510576771,0.33254489423229217
2017-01-06,40.78,38.64993802926529,2.130061970734708
2017-01-09,40.74,37.77218428690811,2.9678157130918947
2017-01-10,41.29,37.18690781064152,4.1030921893584775
2017-01-11,41.08,37.92453158892068,3.155468411079319
2017-01-12,40.72,35.899986608070556,4.820013391929443
2017-01-13,40.93,35.783004877174115,5.146995122825885
2017-01-17,40.9,42.48586313066563,1.5858631306656292
2017-01-18,40.76,40.053858566966035,0.706141433033963
2017-01-19,40.4,11.147431097650955,29.252568902349044
2017-01-20,40.46,317.4961907685065,277.0361907685065
2017-01-23,40.34,39.07924606606844,1.2607539339315608
2017-01-24,40.31,103.75761597266684,63.44761597266684
2017-01-25,40.31,140.1713559446471,99.8613559446471
2017-01-26,40.96,123.49768451750789,82.5376845175079
2017-01-27,41.0,48.349383012975984,7.349383012975984
2017-01-30,41.01,95.13602271605488,54.126022716054884
2017-01-31,41.77,51.3708402572047,9.600840257204695
2017-02-01,42.33,133.38331720758654,91.05331720758655
2017-02-02,42.75,126.27634524250244,83.52634524250244
2017-02-03,42.78,107.89563078502034,65.11563078502034
2017-02-06,42.43,107.89994115487936,65.46994115487936
2017-02-07,42.89,63.490712620619895,20.600712620619895
2017-02-08,42.4,43.403720116752545,1.0037201167525467
2017-02-09,42.54,101.85200572569012,59.31200572569012
2017-02-10,42.74,41.55342930591565,1.1865706940843523
2017-02-13,43.22,49.50280384570443,6.282803845704429
2017-02-14,43.65,107.86384500807982,64.21384500807983
2017-02-15,44.0,133.18024330721894,89.18024330721894
2017-02-16,44.2,143.6085216886968,99.40852168869681
2017-02-17,44.69,51.33751917773271,6.647519177732711
